category,sequence,frames_analyzed,groups_analyzed,cue,label,coverage,top_disagreement_share,top_disagreement_enrichment,top_excess_share,top_excess_enrichment,excess_mass_share,mean_excess_enrichment
mouse,377_43416_86289,201,34,thin_structure,Thin/protrusion heuristic,1.4669483207442496e-05,5.331342965292957e-05,3.634308645984287,6.664178706616196e-06,0.45428858074803585,1.889936972686396e-05,1.2883459805370272
mouse,377_43416_86289,201,34,high_depth_gradient,High GT depth gradient,0.03823067362266889,0.049075011995521674,1.2836554354203853,0.04785546729221091,1.251755796001329,0.03866069109573305,1.0112479700804744
mouse,377_43416_86289,201,34,smooth_flat,Smooth/flat interior,0.019197685955703495,0.015360931918750334,0.8001449734199195,0.014021431998720477,0.7303709431997876,0.018961848703187255,0.9877153291776724
book,119_13962_28926,202,34,object_boundary,Object boundary,0.06284147720080242,0.17193962197575516,2.7360849813625907,0.1082264888394296,1.7222142708963508,0.08351350119159529,1.328955093221916
book,119_13962_28926,202,34,rgb_edge,RGB edge,0.10002908463493014,0.12058301639055041,1.2054795545778976,0.11729879929294335,1.1726469328499944,0.10385068201371501,1.0382048620431978
book,119_13962_28926,202,34,corner,Harris corner,0.055038174856010695,0.08083313259347974,1.4686739305028387,0.04485941990140563,0.815060092722289,0.048172777661417816,0.8752611762189801
book,119_13962_28926,202,34,low_texture,Low texture,0.20003169784016891,0.15877561129526402,0.7937522553157065,0.17935285994917607,0.8966221948107653,0.19417879979461863,0.9707401471429449
book,119_13962_28926,202,34,high_texture,High texture,0.2000279646898278,0.20429662451695205,1.021340315259136,0.23280281465547953,1.163851339568814,0.20609053650812298,1.030308621235516
book,119_13962_28926,202,34,thin_structure,Thin/protrusion heuristic,3.291959846234931e-05,9.160522896218061e-05,2.7826958177193752,2.3749503805009788e-05,0.721439656445764,2.4523527064623668e-05,0.7449521929215397
book,119_13962_28926,202,34,high_depth_gradient,High GT depth gradient,0.04202543089887812,0.05340584848495129,1.2707983557255322,0.05989964138249254,1.425318910509769,0.049151853394892045,1.169574049416925
book,119_13962_28926,202,34,smooth_flat,Smooth/flat interior,0.03292944040415764,0.01986476353976176,0.6032523874063056,0.025527323804127665,0.775212803218624,0.031034658366154134,0.9424593307767152
apple,110_13051_23361,202,34,object_boundary,Object boundary,0.01344380569548153,0.06120821243416438,4.552893267026055,0.030635734814835187,2.27879928561686,0.017807777158360325,1.3246083409510692
apple,110_13051_23361,202,34,rgb_edge,RGB edge,0.10002456632729556,0.15600324536916074,1.5596493051386442,0.1240363591358517,1.240058954417117,0.10901828883625729,1.0899151362429598
apple,110_13051_23361,202,34,corner,Harris corner,0.08986076421910302,0.11206974793382747,1.2471488408508677,0.10092272996053302,1.1231011758864875,0.09827041853977046,1.0935853861665652
apple,110_13051_23361,202,34,low_texture,Low texture,0.20002795004314924,0.15205379611930858,0.7601627476885512,0.17118222197774996,0.8557915128401966,0.17997041539671868,0.8997263400334611
apple,110_13051_23361,202,34,high_texture,High texture,0.20002272316500128,0.30572752650614005,1.528463974835207,0.24252808756996108,1.2125026783576813,0.2092036244901767,1.0458992917399788
apple,110_13051_23361,202,34,thin_structure,Thin/protrusion heuristic,5.501976997884765e-06,3.8504379873210574e-05,6.998280779438661,2.7503128480864698e-05,4.998771985313329,2.0355989985738356e-05,3.6997591944794057
apple,110_13051_23361,202,34,high_depth_gradient,High GT depth gradient,0.023908841044308245,0.03394436117108321,1.4197409698017975,0.026614777430932768,1.113177229360881,0.02267740332459634,0.9484944620515154
apple,110_13051_23361,202,34,smooth_flat,Smooth/flat interior,0.010299425841190386,0.004037459260990937,0.3920081879558731,0.00862498109159917,0.8374234859874784,0.007803641227870991,0.7576773063078887
broccoli,372_41112_81867,191,32,object_boundary,Object boundary,0.026764841984919834,0.09038324454626087,3.376939217395181,0.0638505112285265,2.3856113652567768,0.034202614454138885,1.277893382423469
broccoli,372_41112_81867,191,32,rgb_edge,RGB edge,0.10004790810354683,0.1397702600490823,1.397033308326886,0.129453184091243,1.2939119522345488,0.10262912975371742,1.0257998562798443
broccoli,372_41112_81867,191,32,corner,Harris corner,0.09460870512017856,0.11390683070962546,1.2039783291075918,0.11220908403301899,1.1860333982003368,0.09502319197035268,1.0043810646139548
broccoli,372_41112_81867,191,32,low_texture,Low texture,0.20004083077006832,0.21905829474405925,1.0950679113898005,0.20524233701359829,1.026002222763755,0.20428902323212703,1.0212366267711699
broccoli,372_41112_81867,191,32,high_texture,High texture,0.20003974194953317,0.31110663699237645,1.555224146764115,0.292257295685438,1.4609961642480516,0.20947966562769169,1.0471902412298655
broccoli,372_41112_81867,191,32,thin_structure,Thin/protrusion heuristic,2.6676103111304678e-05,7.61809406169568e-05,2.8557747096379,1.0882991516708112e-05,0.4079678156625571,1.2999912502405963e-05,0.48732427102131415
broccoli,372_41112_81867,191,32,high_depth_gradient,High GT depth gradient,0.036491820235729645,0.05172141718315531,1.4173427592552414,0.05074738944240993,1.39065108604044,0.036007984194945296,0.9867412467325865
broccoli,372_41112_81867,191,32,smooth_flat,Smooth/flat interior,0.025335765032528514,0.016025205008352698,0.6325131681548982,0.017712068693442454,0.6990935016448874,0.02612383128858741,1.0311048928282647
mouse,107_12753_23606,202,34,object_boundary,Object boundary,0.061743539637247984,0.18251574891877098,2.9560298938330516,0.17090930554512185,2.7680516301663003,0.07995285801583502,1.2949186017771148
mouse,107_12753_23606,202,34,rgb_edge,RGB edge,0.10004965896371137,0.10000965862139277,0.9996001951157764,0.10728045416984149,1.0722720625040087,0.09942919243570368,0.993798414363084
mouse,107_12753_23606,202,34,corner,Harris corner,0.05698594248686722,0.04024425580322169,0.7062137440737466,0.05013361092926669,0.8797540014508018,0.05253824861667149,0.9219510343060356
mouse,107_12753_23606,202,34,low_texture,Low texture,0.20004402200026306,0.13961537223253667,0.6979232412771279,0.1396582994387268,0.6981378300749379,0.19478447191021483,0.9737080366738412
mouse,107_12753_23606,202,34,high_texture,High texture,0.2000434851466013,0.20570180616220046,1.028285455092189,0.21638531460276236,1.0816913854714387,0.19974334428034654,0.9984996218895367
mouse,107_12753_23606,202,34,thin_structure,Thin/protrusion heuristic,2.576897576374144e-05,0.00015024522166536098,5.830469283795337,0.0001341475193440723,5.205776146245837,5.8259096423077895e-05,2.2608231292239442
mouse,107_12753_23606,202,34,high_depth_gradient,High GT depth gradient,0.041484829857653255,0.05928247174853243,1.4290156655323922,0.05450145415910969,1.3137682942444342,0.039537479028451346,0.9530587244570161
mouse,107_12753_23606,202,34,smooth_flat,Smooth/flat interior,0.028241186876075384,0.012153765252572949,0.43035603658956173,0.012363035382749701,0.43776614053083895,0.0233653841210715,0.8273513511879191
toytruck,346_36113_66551,202,34,object_boundary,Object boundary,0.04044044386134949,0.10326011862741896,2.553387370856943,0.08754361856335714,2.1647541471973306,0.04677221427751687,1.156570250264214
toytruck,346_36113_66551,202,34,rgb_edge,RGB edge,0.10002510346068419,0.09911242975181697,0.9908755534631768,0.09561289577016126,0.9558889964831959,0.09970929941555075,0.996842752127144
toytruck,346_36113_66551,202,34,corner,Harris corner,0.06175300556774153,0.05328184940196406,0.862821961653594,0.04865432492658013,0.787885941409079,0.05821007029661898,0.9426273225319206
toytruck,346_36113_66551,202,34,low_texture,Low texture,0.2000220629013821,0.22592971287743088,1.129523961508297,0.24304552408850078,1.2150935779935974,0.2040121363917489,1.0199481668796408
toytruck,346_36113_66551,202,34,high_texture,High texture,0.20002080647191842,0.2076130565527706,1.03795730161661,0.20552790708774962,1.0275326387937764,0.20141740883031167,1.00698228540834
toytruck,346_36113_66551,202,34,thin_structure,Thin/protrusion heuristic,3.995445694480078e-05,8.541576121772729e-05,2.1378281110348647,5.275679369330215e-05,1.3204232450509459,3.0362084568082888e-05,0.7599173381340092
toytruck,346_36113_66551,202,34,high_depth_gradient,High GT depth gradient,0.043036729705083335,0.06950833180506114,1.6150932536319338,0.06951838071814558,1.615326749837461,0.04318109451721732,1.0033544559059964
toytruck,346_36113_66551,202,34,smooth_flat,Smooth/flat interior,0.03557881569461326,0.03133753545382147,0.8807919780917853,0.034834557207206074,0.9790814148004406,0.0338385537193155,0.9510871303239798
vase,380_44863_89631,200,34,object_boundary,Object boundary,0.07339817266008884,0.1136137016833832,1.5479091313285793,0.08730130799460378,1.1894207284819087,0.07041309661979801,0.9593303766005883
vase,380_44863_89631,200,34,rgb_edge,RGB edge,0.10005240588800399,0.12174907619215203,1.2168530592701061,0.11415332277552935,1.1409353104742883,0.09707652813417444,0.9702568096447312
vase,380_44863_89631,200,34,corner,Harris corner,0.06842460154212981,0.09182943281130858,1.342052869022089,0.0841398322482257,1.2296722282908705,0.06737118105296391,0.9846046529256397
vase,380_44863_89631,200,34,low_texture,Low texture,0.20004906083132287,0.15741099184702914,0.7868619387308934,0.17081940289753064,0.8538875523217874,0.19937429064321163,0.9966269764761346
vase,380_44863_89631,200,34,high_texture,High texture,0.2000467134231256,0.2449703794943985,1.2245658791517027,0.22617748841574287,1.1306233656403402,0.1925341050180134,0.9624457294170987
vase,380_44863_89631,200,34,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
vase,380_44863_89631,200,34,high_depth_gradient,High GT depth gradient,0.029972294714751758,0.03135081236436155,1.0459930633516463,0.032177840342542084,1.0735861450976858,0.02768018338333181,0.9235256641763964
vase,380_44863_89631,200,34,smooth_flat,Smooth/flat interior,0.022511057759739248,0.015027274326939996,0.6675507871432009,0.013437738283770309,0.5969394431479599,0.022752309394848347,1.0107170279461755
apple,189_20393_38136,202,34,object_boundary,Object boundary,0.03429132673327113,0.0909939689440701,2.65355638327587,0.10031640645261684,2.925416308120996,0.03902011749476383,1.137900490064871
apple,189_20393_38136,202,34,rgb_edge,RGB edge,0.10004349512071548,0.16114094940797571,1.6107089142931104,0.18640631115344533,1.8632526875287783,0.10833213344165328,1.0828503473507847
apple,189_20393_38136,202,34,corner,Harris corner,0.09127323710313061,0.12282794750765082,1.3457170075918992,0.14353818804257104,1.5726207659358646,0.09974078236697692,1.0927713920596323
apple,189_20393_38136,202,34,low_texture,Low texture,0.20003604151000717,0.15309168242411667,0.765320495589081,0.08080860474656833,0.4039702252482622,0.17698980696566702,0.8847895890641926
apple,189_20393_38136,202,34,high_texture,High texture,0.20003604151000717,0.3138742579066247,1.5690885279337152,0.36883278555564464,1.8438316553929261,0.2131340750318691,1.0654783679130475
apple,189_20393_38136,202,34,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
apple,189_20393_38136,202,34,high_depth_gradient,High GT depth gradient,0.049318372018201904,0.08156779161499324,1.6539027603118988,0.09453055373486931,1.9167411629074247,0.05542231160780013,1.123766039709207
apple,189_20393_38136,202,34,smooth_flat,Smooth/flat interior,0.0426813562552305,0.02893869448151309,0.6780172192388269,0.014712192729724759,0.34469834186494047,0.04019706177434135,0.9417943875533544
ball,375_42693_85518,202,34,object_boundary,Object boundary,0.018992526398471928,0.06982442156785702,3.6764156649256967,0.059709577107446364,3.1438459452266647,0.02099592087934528,1.105483306372265
ball,375_42693_85518,202,34,rgb_edge,RGB edge,0.10002644479242523,0.11853228106020634,1.1850094373161457,0.13525376921090743,1.3521801108855354,0.10282323091673395,1.0279604671555869
ball,375_42693_85518,202,34,corner,Harris corner,0.09720454401261265,0.108689672979557,1.1181542394299397,0.13112251198401384,1.3489339754219742,0.10032527067299978,1.032104740494253
ball,375_42693_85518,202,34,low_texture,Low texture,0.20002537801735923,0.23190329714741179,1.1593693732566577,0.1550568609180821,0.7751859411790512,0.1962676780630668,0.9812138840004276
ball,375_42693_85518,202,34,high_texture,High texture,0.20002285144483453,0.2105453708589198,1.0526065863878924,0.25638492540161884,1.2817781745918602,0.20429762242603455,1.0213714130676663
ball,375_42693_85518,202,34,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
ball,375_42693_85518,202,34,high_depth_gradient,High GT depth gradient,0.01509907813790482,0.027327480718928567,1.8098774288958404,0.03649370769109871,2.4169493897435155,0.016092153219869284,1.0657705770441337
ball,375_42693_85518,202,34,smooth_flat,Smooth/flat interior,0.012851551512041363,0.002365930599369085,0.18409688488991446,0.00578432142977424,0.4500874018482962,0.012050027592143802,0.93763212798497
vase,374_41862_83720,201,34,object_boundary,Object boundary,0.04760824292314785,0.08846170510839267,1.8581174115413792,0.07467612183884804,1.5685544614489306,0.04822088575490268,1.0128684192933521
vase,374_41862_83720,201,34,rgb_edge,RGB edge,0.10006517915596606,0.1165167030141972,1.1644080787842197,0.11001025433642889,1.0993859728663653,0.10603119900552993,1.0596213378108779
vase,374_41862_83720,201,34,corner,Harris corner,0.08932651577667973,0.10645734340472855,1.1917776315251862,0.08216467597741157,0.9198240327970132,0.09282782921535869,1.0391967984896264
vase,374_41862_83720,201,34,low_texture,Low texture,0.20006026542802183,0.14340184000346626,0.7167932107690806,0.14384234318808764,0.7189950632142873,0.19884940167472945,0.9939475050145427
vase,374_41862_83720,201,34,high_texture,High texture,0.20005809760686996,0.21914672366729734,1.0954154132662905,0.21150652089140512,1.05722549310167,0.21080531998668064,1.0537205067346478
vase,374_41862_83720,201,34,thin_structure,Thin/protrusion heuristic,0.00010839105759322714,2.1664091046953307e-05,0.199869726599171,2.8885454729271075e-05,0.26649296879889467,6.024655207020546e-05,0.5558258532387452
vase,374_41862_83720,201,34,high_depth_gradient,High GT depth gradient,0.00924286678449979,0.00945276506015396,1.0227092178809898,0.014782131457704474,1.5993015805976976,0.010211325389655496,1.1047790288160166
vase,374_41862_83720,201,34,smooth_flat,Smooth/flat interior,0.006148663393738465,0.0025491413798581723,0.4145846367934385,0.004094513207874175,0.6659192324699139,0.0061646608631183986,1.0026017799894893
bowl,69_5465_12831,117,20,object_boundary,Object boundary,0.08294767728802169,0.2133381301434546,2.5719602660201595,0.18956393997991336,2.2853435584661987,0.08930122508953636,1.0765970550260624
bowl,69_5465_12831,117,20,rgb_edge,RGB edge,0.10007455600175814,0.1798653895159719,1.7973138897844518,0.15514682735980573,1.5503124226409764,0.10778121210119625,1.0770091460540951
bowl,69_5465_12831,117,20,corner,Harris corner,0.07921387671707572,0.08814138597832441,1.1127013300098243,0.10014840131312677,1.2642785009856525,0.08816868468598843,1.1130459502808598
bowl,69_5465_12831,117,20,low_texture,Low texture,0.2000921074146469,0.106803975356388,0.5337740540413233,0.08228028361139841,0.4112120396677647,0.1895741082594797,0.9474342127179913
bowl,69_5465_12831,117,20,high_texture,High texture,0.2000711057240108,0.4173674506453209,2.0860955865414206,0.34970244787216503,1.747890814151665,0.21690170524454358,1.084123089436762
bowl,69_5465_12831,117,20,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
bowl,69_5465_12831,117,20,high_depth_gradient,High GT depth gradient,0.03630292238525201,0.07429059675315915,2.0464081641906477,0.07016833805519329,1.9328564601647342,0.03921434609547927,1.0801980534605669
bowl,69_5465_12831,117,20,smooth_flat,Smooth/flat interior,0.04172885917316344,0.014735201091274302,0.35311775551129293,0.00836443764896344,0.2004473118772141,0.039778097801145045,0.9532515048177266
bowl,70_5792_13401,202,34,object_boundary,Object boundary,0.024414734398696868,0.045423595733065064,1.8604992784803565,0.022352948393151804,0.9155515693156543,0.017839466266681477,0.7306844291385639
bowl,70_5792_13401,202,34,rgb_edge,RGB edge,0.10005566797581543,0.125204728225198,1.251350680657705,0.13789634464271475,1.3781962324817603,0.0966715943859247,0.966178092072618
bowl,70_5792_13401,202,34,corner,Harris corner,0.09117947981437462,0.12499616613810491,1.3708804480193912,0.17750473865330232,1.9467619141354036,0.09728970124449438,1.0670131200853425
bowl,70_5792_13401,202,34,low_texture,Low texture,0.20004996001357636,0.24315272265536342,1.2154599912884856,0.12444409002521148,0.6220650582322841,0.19065312816052393,0.9530275744498289
bowl,70_5792_13401,202,34,high_texture,High texture,0.20004934625419582,0.2439624342876071,1.2195112798699799,0.28365057262561266,1.4179030221132922,0.19330396577372355,0.9662814170264713
bowl,70_5792_13401,202,34,thin_structure,Thin/protrusion heuristic,4.296315663814527e-06,3.6805074192895396e-05,8.566659685386721,1.8402537096447698e-05,4.283329842693361,3.8928396274472996e-06,0.9060878976455382
bowl,70_5792_13401,202,34,high_depth_gradient,High GT depth gradient,0.006471478908465767,0.003453542795100018,0.5336558836006112,0.00631207022408156,0.9753675030639946,0.006679210909213212,1.0320996179831008
bowl,70_5792_13401,202,34,smooth_flat,Smooth/flat interior,0.003978388304692252,0.0003741849209611032,0.0940543989936267,0.0005643444709577293,0.14185253618710914,0.004508574629099203,1.133266610446655
toytrain,399_51323_100753,201,34,object_boundary,Object boundary,0.05336602615586788,0.1214632945367827,2.2760415808743364,0.09451650744150346,1.771098847897088,0.05996775321325063,1.1237065513947182
toytrain,399_51323_100753,201,34,rgb_edge,RGB edge,0.10004361082147237,0.0683517661200392,0.6832197034752453,0.06818763305639902,0.681579088324588,0.09136652824568692,0.9132669992162747
toytrain,399_51323_100753,201,34,corner,Harris corner,0.0713927982741126,0.0419215154309217,0.5871952976260164,0.03884643420919242,0.5441225886684194,0.06196649599593675,0.867965642108836
toytrain,399_51323_100753,201,34,low_texture,Low texture,0.20004134093375453,0.2503270592665183,1.2513766309405832,0.2977953067598685,1.488668819004198,0.2311987536957851,1.155754868551639
toytrain,399_51323_100753,201,34,high_texture,High texture,0.2000394091144202,0.13054371491052336,0.6525899845857567,0.13236366093971005,0.6616879220234029,0.17920151006613871,0.8958310307927251
toytrain,399_51323_100753,201,34,thin_structure,Thin/protrusion heuristic,0.00013184666956761538,0.00018344283583314426,1.3913346194844052,4.827443048240639e-06,0.03661406893380014,9.053142232551949e-05,0.6866417075411371
toytrain,399_51323_100753,201,34,high_depth_gradient,High GT depth gradient,0.049925455921436775,0.06617458930528267,1.3254679017737103,0.08275202873294102,1.6575117283487704,0.053426395768012794,1.0701233425306147
toytrain,399_51323_100753,201,34,smooth_flat,Smooth/flat interior,0.03819158528475258,0.036181685646563586,0.9473732335747943,0.04873786501503748,1.2761414497893426,0.04679369231859906,1.2252356630317918
