auc_top10_eQ,auc_top10_excess,category,delta_error_median,disagreement_median,excess_error_median,fraction_quant_worse,frame,full_error_median,group_id,n,quant_error_median,rho_d_delta,rho_d_eQ,rho_d_excess,sampled_pixels,scene_radius,sequence,top10_precision_eQ,top10_precision_excess,top10_quant_worse_fraction,valid_pixels
0.6368391111111111,0.9599164444444445,skateboard,0.02987678950332095,0.03994345527148134,0.02987678950332095,0.994,30,0.04187267238821077,g0029,5000,0.07323654867110804,0.7058155111766204,-0.0023940880317635214,0.7058420901399324,5000,3.0228020447280204,245_26182_52130,0.282,0.648,0.962,18908
0.6627168888888889,0.8831,skateboard,0.031370132252868596,0.038863667251356204,0.031370132252868596,0.9926,64,0.04166436488911157,g0029,5000,0.07298910061920946,0.5212050661602027,0.38669392580375705,0.5212361331330084,5000,3.0228020447280204,245_26182_52130,0.326,0.426,0.966,20152
0.5952351111111112,0.9223111111111111,skateboard,0.03971921627440529,0.05032458591390675,0.03971921627440529,0.9892,98,0.04162375962793945,g0029,5000,0.08025208068733661,0.359396274119851,-0.08057013211880529,0.3594056637604799,5000,3.0228020447280204,245_26182_52130,0.268,0.564,0.932,15852
0.8005955555555555,0.9527608888888889,skateboard,0.004146613424485036,0.026199663742004956,0.004146613424485036,0.617,132,0.04676627483932309,g0029,5000,0.050649612005613485,0.48950869929234797,0.4527179055007162,0.5520088636106182,5000,3.0228020447280204,245_26182_52130,0.386,0.54,0.612,16955
0.7635248888888889,0.7507906666666667,skateboard,0.05068638350315605,0.06877815356809033,0.05068638350315605,0.993,166,0.04182956279775077,g0029,5000,0.09277690459140933,0.4976270964810839,0.6482783090991323,0.49767849741333453,5000,3.0228020447280204,245_26182_52130,0.218,0.312,0.958,15435
0.7493422222222222,0.8906231111111111,skateboard,0.03998942938529115,0.055470585165076705,0.03998942938529115,0.9802,199,0.043589697534569476,g0029,5000,0.0837120044978405,0.2509345794773832,0.28354884097395366,0.2510959507388945,5000,3.0228020447280204,245_26182_52130,0.362,0.404,0.892,18000
0.6939866666666666,0.9524551111111111,skateboard,0.035512584047278944,0.03746390579450007,0.035512584047278944,0.9932,31,0.050350879324597995,g0030,5000,0.08615206097927876,0.656279726155189,0.23531974714078988,0.6562933677423051,5000,3.0228020447280204,245_26182_52130,0.316,0.61,0.952,18848
0.582264,0.9355808888888889,skateboard,0.03497490299220813,0.040673235334610924,0.03497490299220813,0.9954,65,0.04895830090711012,g0030,5000,0.08515882241450015,0.7111047986201919,0.29860824925632995,0.7111096564912497,5000,3.0228020447280204,245_26182_52130,0.186,0.494,0.982,20139
0.4942933333333333,0.8460168888888889,skateboard,0.03494564681176391,0.04492466301467208,0.03494564681176391,0.9904,99,0.052073415973119694,g0030,5000,0.08754912468137464,0.3642847723953909,-0.32368471333138854,0.3643290343587521,5000,3.0228020447280204,245_26182_52130,0.164,0.306,0.948,16499
0.8546222222222222,0.9875417777777777,skateboard,0.014194752638550318,0.027850218680262787,0.014194752638550318,0.983,133,0.06153380958517411,g0030,5000,0.07634540741864036,0.6348184159207366,0.7182686161227446,0.6349159060696034,5000,3.0228020447280204,245_26182_52130,0.484,0.866,0.926,17766
0.6169302222222223,0.9324853333333334,skateboard,0.02927972925344754,0.03671940887994883,0.02927972925344754,0.9926,167,0.04825747803783244,g0030,5000,0.07553698709773636,0.3813716917348677,-0.12092693542907741,0.3813997236757104,5000,3.0228020447280204,245_26182_52130,0.144,0.638,0.942,15599
0.5966764444444445,0.8138137777777777,skateboard,0.045936311670360316,0.05861736108726506,0.045936311670360316,0.9864,200,0.0563070989398156,g0030,5000,0.1023758842869674,0.20520653054426122,0.1594607474344299,0.20523113819853392,5000,3.0228020447280204,245_26182_52130,0.164,0.312,0.912,17579
0.821136,0.9342,skateboard,0.021122332257109862,0.03000421551348017,0.021122332257109862,0.9566,32,0.034006398090104105,g0031,5000,0.054644858415842594,0.6356034024801361,0.7847679575027183,0.6362421287297471,5000,3.0228020447280204,245_26182_52130,0.416,0.532,0.902,19452
0.5394048888888889,0.7258968888888889,skateboard,0.01830840946948309,0.03300193694086355,0.01830840946948309,0.8716,66,0.03183500683776144,g0031,5000,0.04944745848644626,0.2598016453680658,0.20943301192932048,0.2695291790802996,5000,3.0228020447280204,245_26182_52130,0.154,0.22,0.688,19113
0.737496,0.63438,skateboard,0.020713714241472194,0.05058356205438831,0.020713714241472194,0.9076,100,0.044325358247501806,g0031,5000,0.06390651679486603,-0.18067603394704135,0.16183488570539542,-0.17809676045657638,5000,3.0228020447280204,245_26182_52130,0.178,0.23,0.568,16569
0.7881902222222222,0.9713537777777778,skateboard,0.01133443927818928,0.02591179391070838,0.01133443927818928,0.9202,134,0.03551602124538121,g0031,5000,0.04757239442510835,0.46526936821077475,0.6075503669900146,0.4668893231554613,5000,3.0228020447280204,245_26182_52130,0.354,0.698,0.918,17340
0.4996497777777778,0.8561675555555556,skateboard,0.0026963134617857404,0.027744641796088345,0.0026963134617857404,0.6636,168,0.04750928796030501,g0031,5000,0.04967779987257093,0.3244231080169243,-0.3555591655823666,0.3648203471538714,5000,3.0228020447280204,245_26182_52130,0.124,0.484,0.756,15849
0.7848346666666667,0.8781666666666667,skateboard,0.027023384801892432,0.05775929994185702,0.027023384801892432,0.9412,201,0.04279804831292797,g0031,5000,0.07160435635008743,0.30111137687645506,0.4328172577286903,0.30229698340449707,5000,3.0228020447280204,245_26182_52130,0.41,0.45,0.822,17248
0.6482582222222222,0.9130533333333334,skateboard,0.023424001316325636,0.027709911599370717,0.023424001316325636,0.987,33,0.039055316659553294,g0032,5000,0.06136614317979236,0.369338173717527,-0.04484960080198403,0.369370242000207,5000,3.0228020447280204,245_26182_52130,0.198,0.49,0.902,19504
0.4537942222222222,0.7916182222222222,skateboard,0.011679531435319856,0.021803639133946076,0.011679531435319856,0.9138,67,0.039056221097050495,g0032,5000,0.050771441618292355,-0.07441277347251093,-0.3802409287136371,-0.07225864437316673,5000,3.0228020447280204,245_26182_52130,0.156,0.344,0.67,19668
0.5223226666666667,0.6087226666666666,skateboard,0.011610741058663984,0.04351239486635387,0.011610741058663984,0.8688,101,0.04354538935178007,g0032,5000,0.05334665351893407,-0.405920973900839,-0.2988281374571255,-0.4012369900254356,5000,3.0228020447280204,245_26182_52130,0.114,0.15,0.402,15914
0.5567533333333333,0.47870266666666667,skateboard,-0.007884078770856728,0.04176344012797905,0.0,0.2042,135,0.037510955846136534,g0032,5000,0.030605331924434015,-0.25291922586076904,0.3371904550556182,-0.10829226526263312,5000,3.0228020447280204,245_26182_52130,0.104,0.168,0.234,17554
0.49121288888888887,0.868488,skateboard,0.03241876181583023,0.046186914423946596,0.03241876181583023,0.9942,169,0.04680438395019143,g0032,5000,0.07980029668036526,0.3347153618366145,-0.32711973046078924,0.33472334450037805,5000,3.0228020447280204,245_26182_52130,0.154,0.31,0.954,16384
0.6772546666666667,0.8272773333333333,skateboard,0.027138098387563408,0.043618775835128604,0.027138098387563408,0.962,202,0.044294424443313246,g0032,5000,0.07160612568642055,0.17020599964024,0.20733297507731901,0.17073297120161612,5000,3.0228020447280204,245_26182_52130,0.308,0.432,0.802,17664
0.5327804444444444,0.8528328888888889,skateboard,0.03089061388588947,0.043302661789941264,0.03089061388588947,0.9924,34,0.051840097335821844,g0033,5000,0.08212435029891707,0.3605565429342617,-0.09880816331232653,0.3605762565184127,5000,3.0228020447280204,245_26182_52130,0.21,0.406,0.948,18804
0.6814084444444445,0.9690173333333333,skateboard,0.03408017001147348,0.035730643913237825,0.03408017001147348,0.9846,68,0.04569643595814604,g0033,5000,0.08096586633874703,0.7830119088244764,0.5952721046428842,0.7831722018707958,5000,3.0228020447280204,245_26182_52130,0.21,0.674,0.914,19193
0.5475964444444444,0.9440328888888889,skateboard,0.014564246004298068,0.02026208554816261,0.014564246004298068,0.9664,102,0.03930886479677652,g0033,5000,0.05411864857234789,0.5463378705255149,-0.2000963480998539,0.546866316320816,5000,3.0228020447280204,245_26182_52130,0.268,0.574,0.886,15787
0.7565924444444444,0.9491271111111111,skateboard,0.014572266154412709,0.033086693404930215,0.014572266154412709,0.8828,136,0.02341586577442968,g0033,5000,0.03957629264733641,0.5143222139808885,0.4411484092619364,0.5209584237349256,5000,3.0228020447280204,245_26182_52130,0.276,0.552,0.892,17932
0.8578293333333333,0.9889044444444445,cake,0.05575339748231427,0.05851243005641139,0.05575339748231427,0.998,1,0.07860950448377763,g0000,5000,0.13517889985746617,0.9271249802209992,0.49100511365620453,0.9271274778285239,5000,2.304739563132679,374_42274_84517,0.446,0.832,0.988,13747
0.8912884444444444,0.994868,cake,0.029603671202690245,0.03201982661058009,0.029603671202690245,0.9824,35,0.08368627399523776,g0000,5000,0.11238701942884698,0.842915174900607,0.5863209954528398,0.8431106551280003,5000,2.304739563132679,374_42274_84517,0.582,0.92,0.972,11593
0.5182262222222223,0.8014297777777778,cake,-0.002889460136850437,0.011085520228344485,0.0,0.4088,69,0.08000535863338296,g0000,5000,0.07701148728668117,-0.35863350887334033,-0.24526791793871672,-0.03265385728164985,5000,2.304739563132679,374_42274_84517,0.148,0.152,0.178,10377
0.6243808888888889,0.8157604444444444,cake,0.05704899977775867,0.0804740730693542,0.05704899977775867,0.9848,103,0.06917928951115046,g0000,5000,0.1272667137131736,0.1462519520580781,0.2533145432205817,0.14626824727949023,5000,2.304739563132679,374_42274_84517,0.196,0.266,0.896,9270
0.881476,0.9654946666666666,cake,0.08453958105614964,0.08878486321246254,0.08453958105614964,0.9984,137,0.0818224251207356,g0000,5000,0.1658289297014707,0.9059520292300812,0.7413461728218469,0.9059526092165048,5000,2.304739563132679,374_42274_84517,0.5,0.67,0.994,12755
0.8391395555555555,0.9439075555555556,cake,0.08787538421131758,0.0959130590047244,0.08787538421131758,0.9972,170,0.09151506254034482,g0000,5000,0.1793274912170837,0.6997342905173716,0.5280383395215336,0.6997377887186482,5000,2.304739563132679,374_42274_84517,0.478,0.602,0.98,12607
0.9158791111111111,0.953264,cake,0.023830418509117393,0.04759682912340131,0.023830418509117393,0.9748,2,0.08329762141482411,g0001,5000,0.10743990190055694,0.7782007771440311,0.6538722542828902,0.7784042457814557,5000,2.304739563132679,374_42274_84517,0.566,0.62,0.978,13733
0.7950217777777778,0.9716631111111111,cake,0.013870372696600554,0.030526408860121118,0.013870372696600554,0.9454,36,0.08256358934114164,g0001,5000,0.09705645262861129,0.8211500065100003,0.5417794828551793,0.8228509337336681,5000,2.304739563132679,374_42274_84517,0.462,0.74,0.962,11883
0.5614853333333333,0.7598706666666667,cake,0.008798170738324507,0.031536152663026985,0.008798170738324507,0.7334,70,0.07320028006853924,g0001,5000,0.08035883966936182,-0.2699968703518748,-0.28509640308385614,-0.23461006544055152,5000,2.304739563132679,374_42274_84517,0.03,0.114,0.234,10253
0.5482311111111111,0.7052684444444445,cake,-0.03912819170731033,0.060942361723442084,0.0,0.0742,104,0.08727527524781742,g0001,5000,0.050911854914791596,-0.18158316639932665,-0.07351145641245825,0.26903884184533033,5000,2.304739563132679,374_42274_84517,0.228,0.296,0.28,9129
0.8159408888888889,0.9548008888888889,cake,0.03808140778042739,0.05436944216833702,0.03808140778042739,0.9878,138,0.08053083191134557,g0001,5000,0.11772638043645964,0.7347598406543936,0.5941381519255261,0.7348116307025889,5000,2.304739563132679,374_42274_84517,0.466,0.602,0.956,12782
0.8189537777777778,0.9723542222222222,cake,0.04984594707272919,0.06315665668099274,0.04984594707272919,0.9902,171,0.0948350197880641,g0001,5000,0.14809806828438926,0.7773560964382439,0.35062584893703397,0.7773712490903715,5000,2.304739563132679,374_42274_84517,0.516,0.698,0.908,12360
0.6541306666666666,0.8856213333333334,cake,0.028282088031544694,0.05139747984495016,0.028282088031544694,0.9966,3,0.09344331145000372,g0002,5000,0.12292183294432044,0.4378195695767828,0.24971959440478378,0.43782048304709575,5000,2.304739563132679,374_42274_84517,0.188,0.412,0.97,13621
0.8012217777777778,0.9206386666666667,cake,-0.003404501171708943,0.05585778039371977,0.0,0.3388,37,0.09760676441574011,g0002,5000,0.09576075080720375,0.11920199152007967,0.2932259228330369,0.4453424770602592,5000,2.304739563132679,374_42274_84517,0.332,0.424,0.476,12110
0.6839315555555555,0.7967155555555555,cake,0.016008825492602685,0.06265245513056694,0.016008825492602685,0.8514,71,0.07229090721471154,g0002,5000,0.0883463580302222,0.5052401213296048,0.4838719141068766,0.5075056299153001,5000,2.304739563132679,374_42274_84517,0.418,0.454,0.958,10145
0.6075048888888889,0.8172862222222222,cake,-0.021414268436489435,0.036275097172362,0.0,0.1276,105,0.1035750147475869,g0002,5000,0.08335744176498015,-0.3163348128773925,-0.18088749075549962,0.31709125937254307,5000,2.304739563132679,374_42274_84517,0.218,0.304,0.306,9258
0.3619262222222222,0.6737942222222222,cake,0.030474308063376906,0.053670156402207736,0.030474308063376906,0.9984,139,0.09838517820541981,g0002,5000,0.1282768171220211,-0.00738862599154504,-0.2817111318124453,-0.007388087062417866,5000,2.304739563132679,374_42274_84517,0.022,0.228,0.994,12952
0.7867195555555555,0.9866906666666667,cake,0.04205745327427493,0.04889976604813681,0.04205745327427493,0.9968,172,0.11193535034013725,g0002,5000,0.1552815666847444,0.7046052598642104,0.3139755897430236,0.7046059411554068,5000,2.304739563132679,374_42274_84517,0.376,0.822,0.97,12436
0.9206266666666667,0.978908,cake,0.04097758097087148,0.048705254082293564,0.04097758097087148,0.9998,4,0.0925858640650297,g0003,5000,0.13328385778433463,0.7783698631987945,0.6368327200653088,0.7783698631987945,5000,2.304739563132679,374_42274_84517,0.474,0.744,0.998,13749
0.6420937777777778,0.8226062222222222,cake,0.022761473804780274,0.04782318644567153,0.022761473804780274,0.98,38,0.09334006751377727,g0003,5000,0.11696606186237742,0.2879121786204871,0.5768268856650755,0.2880925874131204,5000,2.304739563132679,374_42274_84517,0.194,0.342,0.966,12154
0.8233942222222222,0.9048693333333333,cake,0.057056883807836814,0.076961246472285,0.057056883807836814,0.9872,72,0.08081986365532434,g0003,5000,0.13350617353495914,0.4927444383657775,0.4349911955756478,0.49283010874113475,5000,2.304739563132679,374_42274_84517,0.554,0.41,0.93,10132
0.4018502222222222,0.5130008888888888,cake,0.0010191430534635948,0.03412987832982784,0.0010191430534635948,0.5328,106,0.11335645806641757,g0003,5000,0.11721435709879885,-0.47363328089733125,-0.3664712427548497,-0.38929950745088904,5000,2.304739563132679,374_42274_84517,0.028,0.03,0.252,9036
0.7267582222222222,0.8550448888888889,cake,0.03913660051187588,0.04987505347242056,0.03913660051187588,0.9908,140,0.09262785316610547,g0003,5000,0.1331900841261318,0.5272711345628454,0.6706674704106989,0.5272842225293369,5000,2.304739563132679,374_42274_84517,0.14,0.294,0.93,13273
0.8186902222222222,0.9849746666666667,cake,0.07058111589902948,0.07539890829921908,0.07058111589902948,0.9992,173,0.11172778770471653,g0003,5000,0.18542960471325454,0.849024525192981,0.3697069274922771,0.8490245261647469,5000,2.304739563132679,374_42274_84517,0.438,0.798,0.992,13347
0.2197431111111111,0.7675795555555556,cake,0.002194713220430508,0.022862571221390363,0.002194713220430508,0.5794,5,0.11704524052592999,g0004,5000,0.12270177020134773,-0.28262320317692813,-0.3493553199902128,-0.1842827816457345,5000,2.304739563132679,374_42274_84517,0.034,0.068,0.166,13645
0.7430986666666667,0.8315377777777778,cake,-0.011444803396650396,0.04643020006179136,0.0,0.2394,39,0.11429931435960401,g0004,5000,0.10755788831540142,-0.10439665559986622,0.07003830894553235,0.24944391120853326,5000,2.304739563132679,374_42274_84517,0.508,0.514,0.604,11807
0.8518422222222222,0.9243546666666667,cake,0.027699364641637934,0.06257876943022908,0.027699364641637934,0.9368,73,0.10956682334650253,g0004,5000,0.13597592708161355,0.7081996116559844,0.6549625376545015,0.7097964960399348,5000,2.304739563132679,374_42274_84517,0.526,0.442,0.998,10077
0.4371293333333333,0.6125262222222222,cake,0.024402355837942112,0.0709584495550932,0.024402355837942112,0.959,107,0.10077632456371258,g0004,5000,0.1246251736512411,-0.1124214899368596,0.02506979053879162,-0.11204053611716772,5000,2.304739563132679,374_42274_84517,0.136,0.212,0.848,9197
0.6729266666666667,0.6370084444444445,cake,0.04788035032711333,0.08286205626252197,0.04788035032711333,0.9986,141,0.11108732560774282,g0004,5000,0.15747179040373052,-0.21036508921460356,0.31023532668141307,-0.2103654678333499,5000,2.304739563132679,374_42274_84517,0.188,0.02,1.0,13216
0.8203306666666667,0.9705631111111112,cake,0.017770225543496873,0.030102619918205877,0.017770225543496873,0.8806,174,0.14072120542842567,g0004,5000,0.15937513621529403,0.7539697947027918,0.4120848221473929,0.7550750962129122,5000,2.304739563132679,374_42274_84517,0.528,0.706,0.928,13533
0.9432,0.9825631111111112,cake,0.018226564432522192,0.06344649235810082,0.018226564432522192,0.9692,6,0.08761649201881884,g0005,5000,0.10431751974203411,0.869891302315652,0.8408426036497042,0.8704101726760667,5000,2.304739563132679,374_42274_84517,0.628,0.776,0.998,13670
0.6546711111111111,0.9146995555555556,cake,0.030540599446047326,0.08435784942669214,0.030540599446047326,0.9858,40,0.08629725997650106,g0005,5000,0.12062248865620209,0.4463857485114299,0.10634540546981622,0.4464955764761888,5000,2.304739563132679,374_42274_84517,0.218,0.468,0.964,11618
0.8273097777777778,0.9685502222222222,cake,0.026826914441238865,0.04525819628205372,0.026826914441238865,0.9642,74,0.08963272927282065,g0005,5000,0.11244720663891639,0.5070400542976021,0.5436656798906272,0.5079252545650788,5000,2.304739563132679,374_42274_84517,0.616,0.736,0.864,9708
0.5866697777777777,0.7743364444444445,cake,-0.015234513107207002,0.043193124336266,0.0,0.2442,108,0.06614520407887994,g0005,5000,0.055107807814288555,-0.009731469701258788,0.08298414159136566,0.2494507016314279,5000,2.304739563132679,374_42274_84517,0.258,0.268,0.364,9127
0.7814146666666667,0.8972408888888889,cake,0.0025701810549954088,0.028805676623871866,0.0025701810549954088,0.5884,142,0.08548458225099578,g0005,5000,0.08894371809961094,0.33506966079478645,0.3125275021651001,0.3579388860534992,5000,2.304739563132679,374_42274_84517,0.402,0.542,0.766,13320
0.8179755555555556,0.8907066666666666,cake,0.024350540836001855,0.0389380324642674,0.024350540836001855,0.9908,175,0.10483915197772564,g0005,5000,0.12730529418644196,0.45656863355874533,0.7013795639271826,0.45660791349388674,5000,2.304739563132679,374_42274_84517,0.298,0.47,0.972,13689
0.6021471111111111,0.7407782222222222,cake,0.02218627868961333,0.03170082453360093,0.02218627868961333,0.9926,7,0.086039192381246,g0006,5000,0.10664247270801278,0.024205322888212914,-0.16119014958360597,0.024212988686778587,5000,2.304739563132679,374_42274_84517,0.012,0.134,0.942,13562
0.6541053333333333,0.8375902222222222,cake,0.013172667451729236,0.041349296428110985,0.013172667451729236,0.8866,41,0.08333891024898414,g0006,5000,0.09844985100975956,0.3930373403294936,0.2961768469830739,0.3984083723445636,5000,2.304739563132679,374_42274_84517,0.314,0.416,0.866,11752
0.8832537777777778,0.9766364444444444,cake,0.03546972929289529,0.08036435544766726,0.03546972929289529,0.9792,75,0.08076759654667354,g0006,5000,0.11709031821466481,0.723236976129479,0.5722572826022913,0.7236048212465512,5000,2.304739563132679,374_42274_84517,0.574,0.736,0.936,9593
0.7135226666666666,0.8829031111111111,cake,0.021092842725206857,0.034754374374101005,0.021092842725206857,0.9424,109,0.060364188797126864,g0006,5000,0.08257924872101899,0.19706365028254602,0.24110543121221725,0.1980861643953481,5000,2.304739563132679,374_42274_84517,0.244,0.366,0.8,9456
0.6672146666666666,0.8855644444444445,cake,0.026279023443945303,0.035537694528861824,0.026279023443945303,0.9964,143,0.07940107766202158,g0006,5000,0.10766658332415967,0.5346643112425724,0.28073494377339775,0.5346687189890047,5000,2.304739563132679,374_42274_84517,0.14,0.366,0.986,13581
0.8428951111111112,0.9725862222222222,cake,0.040398184884078134,0.04789988857465784,0.040398184884078134,0.9898,176,0.10126589068996054,g0006,5000,0.143133353093341,0.7722378297375132,0.412203551112142,0.7722615857781171,5000,2.304739563132679,374_42274_84517,0.362,0.758,0.926,13951
0.9167044444444444,0.8094422222222222,cake,0.004953178353913235,0.058240195789855696,0.004953178353913235,0.9376,8,0.08547581903224787,g0007,5000,0.09291476195011374,0.2538427860257114,0.7948332943853318,0.2539442492993347,5000,2.304739563132679,374_42274_84517,0.686,0.43,0.928,13635
0.8031813333333333,0.783476,cake,0.00011310843538792775,0.0793554400933193,0.00011310843538792775,0.5022,42,0.08872765333283633,g0007,5000,0.09571911271346643,0.08264501831380074,0.5005862582954503,0.1794770223047425,5000,2.304739563132679,374_42274_84517,0.534,0.36,0.776,11483
0.8366924444444445,0.7073204444444444,cake,0.037465869683526665,0.07287735211449758,0.037465869683526665,0.963,76,0.08618234799906588,g0007,5000,0.12134153984234587,0.36723522604940906,0.6326565940422637,0.3675705000149682,5000,2.304739563132679,374_42274_84517,0.532,0.162,0.934,9397
0.5583373333333334,0.7458017777777778,cake,-0.0031314519552486514,0.053012331667462095,0.0,0.4148,110,0.05887625063326702,g0007,5000,0.05683209756490394,-0.22017689671107588,0.07108006671520267,-0.018942939312728533,5000,2.304739563132679,374_42274_84517,0.212,0.248,0.442,9771
0.546844,0.8885333333333333,cake,0.0064863519011308934,0.023279221955318837,0.0064863519011308934,0.7598,144,0.08248186488609352,g0007,5000,0.09123686035881737,0.38647367078694683,0.0920117149764686,0.41668727120605425,5000,2.304739563132679,374_42274_84517,0.284,0.512,0.876,13678
0.6106288888888889,0.5424128888888889,cake,0.002546802548664198,0.04867458025950352,0.002546802548664198,0.7956,177,0.09538061065713085,g0007,5000,0.09830948953811491,-0.2259183529087341,0.3098166526166661,-0.2208250915397004,5000,2.304739563132679,374_42274_84517,0.1,0.16,0.696,14232
0.8430835555555556,0.9751008888888889,cake,0.008498372106643344,0.019316293505472582,0.008498372106643344,0.8466,9,0.07924685385332969,g0008,5000,0.08794034786577376,0.5430160118646404,0.3070287104571484,0.5574751172542844,5000,2.304739563132679,374_42274_84517,0.45,0.7,0.862,13590
0.22168,0.5084213333333333,cake,-0.014003500174524647,0.03436545746906673,0.0,0.1156,43,0.08090592954520187,g0008,5000,0.06639373373899571,-0.35768034077121363,-0.2978517443620698,-0.011774245003161559,5000,2.304739563132679,374_42274_84517,0.05,0.192,0.2,11471
0.42309555555555556,0.5966995555555555,cake,-0.0032391954592200477,0.04771549398624831,0.0,0.4108,77,0.07774401374790524,g0008,5000,0.07505555104823583,-0.31641225166449005,-0.371067274906691,-0.2192700671007176,5000,2.304739563132679,374_42274_84517,0.198,0.232,0.31,9395
0.6298253333333333,0.8192106666666666,cake,0.03893985745302311,0.06790701493200764,0.03893985745302311,0.9256,111,0.0534729496843447,g0008,5000,0.09076969596964976,0.34917789614311584,0.2986946352437854,0.35132933405774935,5000,2.304739563132679,374_42274_84517,0.214,0.278,0.832,10451
0.8023862222222222,0.828368,cake,0.04123449047585939,0.06616877885676999,0.04123449047585939,0.961,145,0.08036678647923629,g0008,5000,0.11800879280702481,0.458816100112644,0.6856906944676278,0.45907800991119213,5000,2.304739563132679,374_42274_84517,0.322,0.292,0.912,14104
0.8288128888888889,0.9734284444444444,cake,0.03349692724544549,0.05124461508318484,0.03349692724544549,0.9904,178,0.08793524415437495,g0008,5000,0.12303929110325221,0.8530507341540293,0.5506853693234147,0.8530904152118075,5000,2.304739563132679,374_42274_84517,0.38,0.71,0.936,14242
0.49413644444444443,0.9242484444444444,cake,0.02197396460540968,0.03401416211619119,0.02197396460540968,0.9852,10,0.07324582927322101,g0009,5000,0.09819611413252201,0.5618684858027394,0.18436857377474294,0.5619550876953565,5000,2.304739563132679,374_42274_84517,0.062,0.516,0.952,13351
0.6839271111111112,0.803428,cake,0.027852859127829713,0.08442268983044789,0.027852859127829713,0.8926,44,0.07010406042155397,g0009,5000,0.09770443032294868,0.2852727027709081,0.3326410016256401,0.29250908311819085,5000,2.304739563132679,374_42274_84517,0.208,0.292,0.766,11452
0.8185755555555555,0.8410262222222222,cake,-0.014103759737995429,0.048152582629916466,0.0,0.1346,78,0.06475881316104443,g0009,5000,0.0490373349134767,0.3727426229097049,0.5516381684975268,0.3981970959718363,5000,2.304739563132679,374_42274_84517,0.6,0.612,0.726,9330
0.5731244444444444,0.7685311111111112,cake,0.021238616419058123,0.06376472189086893,0.021238616419058123,0.919,112,0.04420377375047231,g0009,5000,0.06280926758397051,0.24809153897966155,0.03742149538485982,0.2498134863339124,5000,2.304739563132679,374_42274_84517,0.3,0.526,0.918,10898
0.7430542222222222,0.7310893333333334,cake,0.07509646856676569,0.10795879413613765,0.07509646856676569,0.9736,146,0.07303800735155502,g0009,5000,0.14926098609973154,0.19613532189341287,0.43419506658380264,0.19638620240799087,5000,2.304739563132679,374_42274_84517,0.278,0.274,0.972,13652
0.8805146666666667,0.982664,cake,0.04131740404830917,0.061073529506262596,0.04131740404830917,0.992,179,0.0840432049736595,g0009,5000,0.12979134460252753,0.6277078183243128,0.3565021599880864,0.6277407347028395,5000,2.304739563132679,374_42274_84517,0.592,0.778,0.946,14383
0.7331791111111111,0.6306284444444444,cake,-0.004146461301280054,0.044574860692180786,0.0,0.3902,11,0.0780518434612139,g0010,5000,0.07910863328384202,0.045844603113784126,0.6490685032747401,0.15254793809122494,5000,2.304739563132679,374_42274_84517,0.228,0.27,0.654,13364
0.6641733333333333,0.7853208888888888,cake,-0.030321558767128623,0.043857674466496424,0.0,0.1074,45,0.07352440067160207,g0010,5000,0.046902617993569096,-0.21576131154245246,-0.009030706153228246,0.29823853426994484,5000,2.304739563132679,374_42274_84517,0.384,0.476,0.48,11382
0.6930111111111111,0.6453657777777778,cake,-0.017447094617241456,0.046419225983438,0.0,0.088,79,0.06503138273906009,g0010,5000,0.04735130856108817,-0.15598108127924326,0.029235424913416998,0.16040477296740963,5000,2.304739563132679,374_42274_84517,0.132,0.258,0.238,9099
0.7641128888888888,0.7016337777777778,cake,0.03557694213735951,0.07025069878243342,0.03557694213735951,0.9092,113,0.051370306184997494,g0010,5000,0.08865284318878877,0.036967672934706916,0.48731872963674916,0.040890840924863794,5000,2.304739563132679,374_42274_84517,0.326,0.19,0.628,11368
0.7850471111111111,0.7389706666666667,cake,0.04836918794164737,0.0855183974825719,0.04836918794164737,0.9598,147,0.08513657861753346,g0010,5000,0.1353715949778453,0.42305421132216847,0.5370545701221828,0.4236875337160104,5000,2.304739563132679,374_42274_84517,0.382,0.17,0.896,13474
0.6649395555555555,0.5609208888888889,cake,-0.001014412047886444,0.05459831607349888,0.0,0.4564,180,0.09097939180180806,g0010,5000,0.09252141163612829,-0.034500678660027144,0.4735102727324109,0.03586245052230119,5000,2.304739563132679,374_42274_84517,0.252,0.074,0.484,14495
0.9174844444444444,0.9936471111111111,cake,0.044113678415048936,0.05019022063554178,0.044113678415048936,0.9994,12,0.07165727178543457,g0011,5000,0.11427826021032332,0.7307755278230211,0.7704408648976346,0.7307756502931805,5000,2.304739563132679,374_42274_84517,0.518,0.89,0.996,12871
0.6147426666666667,0.6374591111111111,cake,0.017024181776628955,0.04879194917036536,0.017024181776628955,0.8762,46,0.06412846615074319,g0011,5000,0.07997775859077924,-0.03677716774308671,0.35893297406931896,-0.03231556063588592,5000,2.304739563132679,374_42274_84517,0.092,0.098,0.79,11369
0.7789773333333333,0.902108,cake,-0.01226827329955748,0.03392412306270992,0.0,0.276,80,0.060707000850602724,g0011,5000,0.04974733671771753,-0.13327822785912913,0.006834896913395876,0.20307689625549355,5000,2.304739563132679,374_42274_84517,0.418,0.488,0.52,9077
0.8671057777777778,0.9565928888888889,cake,0.035164170263679795,0.04137856713744338,0.035164170263679795,0.9876,114,0.047985263975055606,g0011,5000,0.08369978486869634,0.7136337154893486,0.7980457109298285,0.7137273734012844,5000,2.304739563132679,374_42274_84517,0.504,0.616,0.96,12011
