auc_top10_eQ,auc_top10_excess,boundary_excess_enrichment,camera_alignment_warning_fraction,camera_alignment_warning_group_ids,camera_alignment_warning_groups,category,delta_error_median,disagreement_median,excess_error_median,fraction_quant_worse,full_camera_center_max,full_camera_center_median,full_camera_rotation_max_deg,full_camera_rotation_median_deg,full_error_median,groups,gt_depth_to_pointcloud_median_fraction_radius,high_depth_gradient_excess_enrichment,interior_excess_enrichment,primary_frames,quant_error_median,rho_d_delta,rho_d_eQ,rho_d_excess,sampled_pixels,scene_radius,sequence,smooth_excess_enrichment,top10_precision_eQ,top10_precision_excess,top10_quant_worse_fraction,w4a4_camera_center_max,w4a4_camera_center_median,w4a4_camera_rotation_max_deg,w4a4_camera_rotation_median_deg
0.7020717817944444,0.8846266314333333,1.0426421163549795,0.0,,0,remote,0.01169491745531559,0.0630483403801918,0.01169491745531559,0.609849,0.1710669747207812,0.052629852421980025,1.6972728920295446,0.7685883856908498,0.07549042627215385,34,0.002681917486733715,1.037243712392815,0.9975212945132422,200,0.08782535791397095,0.27828813737705976,0.22537546772008915,0.3486363757501343,1000000,2.74380764815873,195_20989_41543,1.0235143258633175,0.34139,0.41848,0.71686,0.22137897142157698,0.06807835488525972,8.120494431742674,0.9645533756207267
0.6886438735347424,0.8827193207574859,1.079969599100729,0.0,,0,book,0.014186359941959381,0.04801589250564575,0.014186359941959381,0.6801174279732507,0.15020148177393333,0.047818793837924714,2.6274248948415746,1.4891553815187906,0.09627678990364075,34,0.0023775670892784042,0.9916034732666816,0.9951260990089608,202,0.1100795790553093,0.2789178296556064,0.20128259365904488,0.3218431905900819,993971,2.6738232104342448,247_26469_51778,1.0301084104452713,0.27483450371234835,0.3707016237751263,0.5915813195436528,0.21671839773903778,0.07125479708433027,3.2373917784468538,1.6099382834438576
0.8930484380186078,0.8985601410372247,1.052461820702583,0.47058823529411764,g0006;g0007;g0008;g0009;g0011;g0012;g0013;g0014;g0015;g0019;g0020;g0021;g0022;g0023;g0024;g0027,16,cake,0.021048039197921753,0.11361609026789665,0.021048039197921753,0.644628600808352,0.5967706067568611,0.21325777406705376,10.020120450168008,5.569108882631129,0.4712652415037155,34,0.0030447960534537894,1.002753889001034,0.9985219989668879,202,0.4902175962924957,0.507664206497115,0.4755275936768305,0.5393012049336285,840228,2.971041859929951,403_53094_103680,0.9106341265511899,0.35967532699379934,0.3710412625114552,0.8456494055199172,0.5996284268901388,0.22191871535385324,11.130964565661788,5.923337958571166
0.6763587386053302,0.9406465678967526,1.5201834099450984,0.0,,0,plant,0.013909272849559784,0.04694770649075508,0.013909272849559784,0.683883003639064,0.11866309722046038,0.037632018108451654,1.5204187486794534,0.7052186333062926,0.07994160056114197,33,0.00326824609672187,1.1600306689658424,0.9794388297622424,198,0.09620837867259979,0.38217883705135786,0.32738603081935874,0.4451859137939765,988441,2.162096917864239,247_26441_50907,1.0863623327574508,0.3219485052354697,0.5413829733421013,0.7339268551772978,0.19710394605032702,0.07011676967639965,2.0888151904312853,1.005310483268641
0.7170078341393112,0.8572586194695844,1.476584200772829,0.0,,0,suitcase,0.022436311468482018,0.06773156300187111,0.022436311468482018,0.7555896809789255,0.15680862562697734,0.0354219430348707,2.4494718594033458,0.6510152767894053,0.06777770444750786,34,0.0026907690907854117,0.8728484170886674,0.9583348323060111,202,0.08878133445978165,0.3162011916749167,0.38771987496820703,0.33739795423539753,946834,2.6580335579832566,410_55734_107452,0.8308359532473409,0.3023953360652275,0.38326433188289466,0.8400363313759452,0.158014422312078,0.046680341645236656,2.8427472213331155,1.0161269922105984
0.594810323365087,0.9131839022414696,1.1057469298137628,0.0,,0,mouse,0.014759555459022522,0.0940789207816124,0.014759555459022522,0.6143030315429823,0.2974276184535081,0.09898621507021875,3.519562683406853,1.1173861929439097,0.1299612671136856,34,0.0039703973940236415,1.0112126962443797,0.9919603444207994,201,0.14603354036808014,0.29642328804877366,0.19823320870136177,0.35514411213419145,977555,2.529247857674115,377_43416_86289,0.9826473012108624,0.2001104791521748,0.5402635132370391,0.84452105241622,0.2923899261781042,0.13113113891476708,4.3095916471978315,1.5197986728434656
0.6067692083728174,0.8122596500234182,1.328955093221916,0.0,,0,book,0.0006836466491222382,0.054935142397880554,0.0006836466491222382,0.5094732673267327,0.06295768875565899,0.023764949533521516,2.147883719603623,1.1211643122875574,0.08035379275679588,34,0.0023074361244463815,1.1695653984414518,0.9779418065483232,202,0.08220100402832031,0.19999572262533852,0.1643116049320262,0.2925093656507334,1010000,3.029417105722401,119_13962_28926,1.0693277992821557,0.19801980198019803,0.29874257425742573,0.5833366336633663,0.1406466622328074,0.045986378090346225,2.5754900398280904,1.156276017248538
0.4708830709026348,0.5402446661275039,1.3246083409510692,0.0,,0,apple,-0.02723870798945427,0.0973055437207222,0.0,0.2995762376237624,0.24243675464174205,0.09291166466868606,5.663200183757636,2.3350147750366905,0.18865709751844406,34,0.0036273620066507675,0.9484944620515154,0.9955765606783746,202,0.15536627918481827,-0.2708315957000945,-0.15209989951130284,-0.08164777778218828,1010000,2.5035347974658397,110_13051_23361,0.9172987169449952,0.12196039603960396,0.1297821782178218,0.32644554455445546,0.26661617107016344,0.07270952903204068,6.027547312810459,2.3266751808089605
0.6922186341870502,0.9193433416847125,1.277893382423469,0.0,,0,broccoli,0.024175502359867096,0.05029685236513615,0.024175502359867096,0.7969738219895288,0.12511790906949727,0.03812612844284327,1.7318859877059585,0.8612680720541953,0.06693966314196587,32,0.002623151636952554,0.9867412467325865,0.992357682099783,191,0.09183384105563164,0.49635586403941645,0.3571094328082346,0.5186635940492483,955000,2.3501066765789154,372_41112_81867,0.9831110232414446,0.3010261780104712,0.4723350785340314,0.8576439790575916,0.17811270462042553,0.06563738466255149,2.6811421061738683,1.1018032911389182
0.6971304395231666,0.8889264931695573,1.2949186017771148,0.0,,0,mouse,0.023244410753250122,0.06059477478265762,0.023244410753250122,0.7292974232149348,0.32281201772652496,0.13758249164942815,4.416329448624825,2.0739130621164117,0.1314525604248047,34,0.0025498589137481027,0.9530587244570161,0.980592386892229,202,0.15327781438827515,0.34451930440782724,0.3045704830041164,0.3779450399289397,1009669,2.58263936120731,107_12753_23606,0.9627994049929804,0.18993334455812294,0.3855616191428883,0.7346855903413987,0.33011778750554766,0.14905840228970793,4.976171416803634,2.6857207115695294
